136.877614,36.55813
136.877499,36.558219
136.87748,36.558355
136.877458,36.558387
136.876668,36.558646
136.876844,36.558895
136.877149,36.559146
136.879836,36.560412
136.880027,36.560359
136.880298,36.560205
136.882534,36.558667
136.883142,36.558359
136.883338,36.558265
136.884624,36.558039
136.885986,36.557833
136.886864,36.557728
136.889764,36.557585
136.895914,36.557418
136.896708,36.557497
136.897177,36.557698
136.897708,36.55781
136.89918,36.557989
136.899534,36.557986
136.89988,36.557928
136.901429,36.557506
136.904082,36.556928
136.904082,36.556928
136.904442,36.556911
136.905279,36.557131
136.906015,36.557201
136.909534,36.55742
136.910004,36.557478
136.911041,36.557707
136.913747,36.558364
136.915573,36.558797
136.918111,36.559553
136.918872,36.559853
136.919523,36.560162
136.920665,36.56076
136.92094,36.560872
136.921436,36.560948
136.92234,36.561061
136.923342,36.561166
136.924175,36.561268
136.926153,36.56116
136.927337,36.561076
136.928454,36.561068
136.930761,36.560757
136.932255,36.560785
136.933637,36.56106
136.935809,36.561427
136.936771,36.561429
136.93819,36.561312
136.939045,36.561382
136.939453,36.561543
136.941403,36.561753
136.941851,36.561768
136.945004,36.561389
136.94728,36.561111
136.952027,36.559979
136.953726,36.559581
136.956402,36.55894
136.96027,36.558029
136.960904,36.557907
136.962231,36.557677
136.963331,36.557448
136.963486,36.557423
136.96618,36.558193
136.967337,36.558498
136.968719,36.559183
136.969458,36.560094
136.969731,36.560667
136.970029,36.561306
136.970104,36.56131
136.969984,36.56173
136.969882,36.563404
136.969804,36.564468
136.969816,36.565052
136.968973,36.565301
136.967716,36.565263
136.967906,36.566074
136.967935,36.566503
136.968171,36.566837
136.968715,36.5673
136.96771,36.568261
136.968587,36.568681
136.968791,36.568803
136.969061,36.568946
136.969034,36.569007
