136.877613,36.558113
136.877474,36.558206
136.877485,36.558226
136.877489,36.558282
136.877488,36.558294
136.877472,36.558366
136.877465,36.558378
136.877434,36.558407
136.876718,36.558622
136.876529,36.558679
136.87575,36.558915
136.875669,36.558931
136.875149,36.559049
136.874738,36.55915
136.874288,36.559146
136.874198,36.559145
136.874046,36.559159
136.87392,36.55919
136.873849,36.559215
136.873674,36.559279
136.873373,36.559422
136.873202,36.559513
136.873014,36.559623
136.872786,36.559767
136.872215,36.560077
136.87173,36.560344
136.871402,36.560527
136.871199,36.560627
136.871069,36.56069
136.870808,36.560755
136.87061,36.560786
136.870374,36.560818
136.870123,36.560847
136.869869,36.560871
136.869798,36.560879
136.869696,36.560896
136.869589,36.560933
136.869365,36.561022
136.868978,36.56118
136.86869,36.561292
136.868472,36.561361
136.868271,36.561415
136.868114,36.56144
136.867442,36.561534
136.867235,36.561593
136.867129,36.561617
136.867056,36.561693
136.866387,36.562285
136.865878,36.562768
136.865371,36.563245
136.865189,36.563396
136.865084,36.563503
136.865007,36.563591
136.864925,36.563696
136.864598,36.564133
136.8644,36.564397
136.864277,36.564543
136.863862,36.565049
136.863693,36.565216
136.863392,36.565469
136.863206,36.565614
136.863071,36.565718
136.862946,36.565807
136.86283,36.565902
136.862705,36.566011
136.862621,36.566083
136.86247,36.566276
136.862116,36.566801
136.861765,36.567313
136.861449,36.567756
136.861082,36.568284
136.86079,36.568692
136.860363,36.569306
136.860042,36.56976
136.859896,36.569958
136.859822,36.570043
136.859735,36.570125
136.859647,36.570203
136.859324,36.570472
136.858955,36.570802
136.858732,36.570997
136.858465,36.571231
136.85834,36.571347
136.858195,36.571476
136.858022,36.571645
136.857989,36.571683
136.857942,36.571749
136.857845,36.57196
136.857721,36.572229
136.857628,36.572423
136.857482,36.572597
136.857229,36.572857
136.856944,36.573141
136.856669,36.573397
136.856517,36.573505
136.85636,36.573575
136.855981,36.573725
136.855484,36.573908
136.855305,36.57393
136.855139,36.573923
136.854908,36.573911
136.854814,36.573914
136.8547,36.573921
136.854588,36.573951
136.854405,36.574009
136.854214,36.574083
136.854071,36.574149
136.853801,36.574227
136.853568,36.574262
