136.901046,36.512147
136.901147,36.512105
136.90106,36.51194
136.900698,36.511201
136.900663,36.511117
136.901304,36.510904
136.901459,36.51086
136.9019,36.510716
136.902126,36.510649
136.902348,36.510598
136.902621,36.510555
136.902822,36.510532
136.903025,36.510508
136.903455,36.51046
136.90384,36.510417
136.904824,36.510313
136.905378,36.510252
136.905817,36.510202
136.906141,36.510168
136.906849,36.510083
136.907155,36.510044
136.907406,36.510011
136.907588,36.509992
136.907613,36.509799
136.907664,36.509505
136.907758,36.508874
136.907997,36.507351
136.908125,36.506404
136.908119,36.506339
136.908095,36.506271
136.908072,36.506223
136.907988,36.506081
136.907879,36.505929
136.907776,36.505833
136.907641,36.505755
136.907507,36.505707
136.907345,36.505693
136.906794,36.505702
136.905747,36.505705
136.904647,36.505716
136.904022,36.505731
136.90396,36.505731
136.903921,36.505696
136.903926,36.505637
136.904077,36.505461
136.904336,36.505158
136.904557,36.504905
136.904778,36.50465
136.905248,36.504094
136.905305,36.504035
136.905704,36.503565
136.906293,36.50286
136.907327,36.501701
136.90813,36.500769
136.908675,36.500142
136.909008,36.499751
136.909161,36.499501
136.909243,36.499334
136.9093,36.499062
136.909324,36.498848
136.909298,36.498634
136.909247,36.498398
136.909193,36.498154
136.909115,36.497797
136.909052,36.497525
136.90897,36.497101
136.908941,36.496955
136.908892,36.496691
136.908817,36.496517
136.908728,36.49639
136.908639,36.496293
136.908557,36.496254
136.908453,36.496247
136.908331,36.49628
136.907995,36.49638
136.907591,36.49649
136.907404,36.496544
136.907285,36.496573
136.907225,36.496546
136.907127,36.496507
136.9069,36.496433
136.906702,36.496345
136.90644,36.496227
136.906056,36.496061
136.905661,36.495901
136.905384,36.495833
136.904801,36.495725
136.904189,36.495616
136.903179,36.495439
136.902552,36.495321
136.902445,36.495306
136.902418,36.495321
136.9024,36.495348
136.902223,36.496014
136.901995,36.496904
136.901814,36.497548
136.901666,36.498133
136.901643,36.498152
136.901604,36.498162
136.901496,36.498172
136.900966,36.498206
136.899194,36.498323
136.898685,36.498347
136.898136,36.498405
136.897821,36.498429
136.897298,36.49857
136.896693,36.498777
136.896378,36.498908
136.896174,36.49899
136.896107,36.498643
136.896009,36.49817
136.896007,36.497926
136.896011,36.497619
136.896013,36.497169
136.896019,36.496786
136.896018,36.49635
136.896002,36.495932
136.895982,36.495667
136.895913,36.495128
136.895794,36.494689
136.895737,36.494516
136.895631,36.494215
136.89553,36.493933
136.895467,36.493693
136.895389,36.49339
136.895308,36.493216
136.895133,36.493118
136.89504,36.493042
136.894859,36.492865
136.894748,36.492732
136.894694,36.492635
136.894656,36.492545
136.89461,36.49239
136.894533,36.491894
136.894495,36.491689
136.89445,36.491609
136.894382,36.491534
136.894264,36.491449
136.893988,36.491278
136.89388,36.491187
136.893833,36.491125
136.89381,36.491072
136.893811,36.491003
136.893835,36.490869
136.893919,36.490631
136.894057,36.490314
136.894179,36.490045
136.894249,36.489833
136.894289,36.489625
136.894333,36.489436
136.894365,36.489388
136.894389,36.489222
136.894425,36.488932
136.894465,36.488754
136.894528,36.488557
136.89459,36.488399
136.894643,36.488314
136.895096,36.48789
136.895253,36.487718
136.895284,36.487659
136.895287,36.487581
136.895285,36.487404
136.895266,36.487192
136.895245,36.487131
136.89521,36.487052
136.895131,36.486947
136.894993,36.486737
136.894878,36.486528
136.894793,36.486337
136.894679,36.486126
136.894592,36.486001
136.894502,36.485911
136.894437,36.485868
136.894176,36.485756
136.894036,36.485688
136.893911,36.485661
136.89367,36.485649
136.893483,36.485651
136.893209,36.485696
136.892726,36.485792
136.892342,36.485881
136.892116,36.485935
136.891772,36.485995
136.891488,36.486021
136.89122,36.486011
136.890788,36.485997
136.890156,36.485925
136.890081,36.485884
136.890044,36.485813
136.890021,36.485735
136.890016,36.485591
136.890013,36.485404
136.889975,36.485244
136.889912,36.485128
136.889547,36.484732
136.889311,36.484539
136.889266,36.484513
136.889221,36.484505
136.889161,36.484533
136.889013,36.484618
136.888891,36.484655
136.888709,36.484688
136.888392,36.48475
136.888412,36.484911
136.888415,36.484968
136.888397,36.485049
136.888154,36.485757
136.887979,36.486275
136.888946,36.486486
136.888964,36.48669
136.88897,36.486944
136.888947,36.487164
136.888902,36.487364
136.888858,36.487546
136.888777,36.487753
136.888644,36.488072
136.888593,36.48823
136.888567,36.488365
136.888568,36.488452
136.888593,36.488557
136.888642,36.48874
136.888693,36.488899
136.888737,36.489155
136.888739,36.48928
136.888722,36.489374
136.888682,36.489485
136.888667,36.489577
136.888649,36.48971
136.888608,36.489879
136.888569,36.490014
136.888514,36.490122
136.888434,36.490273
136.888355,36.490397
136.88827,36.490556
136.888224,36.490669
136.888179,36.490862
136.888144,36.491025
136.888029,36.491557
136.887935,36.492021
136.887904,36.492283
136.887893,36.492501
136.887935,36.493176
136.887947,36.493577
136.887986,36.493965
136.888029,36.494548
136.888034,36.494976
136.888032,36.495256
136.888034,36.495654
136.888013,36.49632
136.887989,36.496753
136.887974,36.497183
136.887967,36.49742
136.887961,36.497657
136.887961,36.497851
136.887966,36.498087
136.887958,36.4982
136.887941,36.4983
136.887917,36.498393
136.887843,36.498563
136.88776,36.498737
136.887657,36.498998
136.887602,36.49918
136.887577,36.499299
136.887551,36.499581
136.887515,36.499984
136.887109,36.499985
136.887076,36.499845
136.887002,36.499139
136.886919,36.49863
136.886872,36.498496
136.886839,36.498445
136.886779,36.498394
136.886662,36.498344
136.886545,36.498331
136.886314,36.498327
136.885617,36.498305
136.885425,36.499525
136.885359,36.499754
136.885188,36.500252
136.88508,36.500565
136.885018,36.500699
136.88487,36.500904
136.884748,36.501084
136.884659,36.5013
136.884627,36.501443
136.884643,36.501775
136.884875,36.502084
136.88491,36.502159
136.885022,36.502309
136.88516,36.502454
136.885476,36.502781
136.885504,36.502808
136.885547,36.502882
136.885634,36.503145
136.885783,36.503504
136.885803,36.503601
136.88581,36.503667
136.885795,36.503754
136.885753,36.503871
136.885747,36.504024
136.885765,36.504126
136.885805,36.504261
136.88586,36.504387
136.885978,36.504654
136.885989,36.504728
136.88591,36.504744
136.886023,36.504813
136.886538,36.50512
136.8871,36.505512
136.887548,36.505843
136.888191,36.506258
136.887548,36.505843
136.8871,36.505512
136.886538,36.50512
136.886023,36.504813
136.88591,36.504744
136.885783,36.504674
136.885615,36.504566
136.88512,36.504224
136.884795,36.503979
136.883704,36.503036
136.883497,36.50285
136.883243,36.502626
136.882976,36.502403
136.882649,36.502207
136.881973,36.501829
136.881742,36.50171
136.881359,36.501499
136.880692,36.501105
136.880313,36.500952
136.879792,36.500769
136.878934,36.500482
136.878839,36.500392
136.878695,36.500195
136.878586,36.500176
136.878509,36.500202
136.878442,36.500249
136.878417,36.500289
136.878441,36.500706
136.878429,36.500783
136.878405,36.500814
136.87833,36.500828
136.878282,36.500821
136.878235,36.500787
136.8782,36.500736
136.878165,36.500664
136.878052,36.500315
136.877929,36.499933
136.877863,36.49976
136.877794,36.499649
136.877689,36.499537
136.87758,36.499476
136.877031,36.499231
136.876383,36.499806
136.876345,36.499855
136.876309,36.499925
136.87586,36.501056
136.875782,36.50113
136.87566,36.501209
136.875512,36.501297
136.874699,36.50174
136.874649,36.50177
136.874627,36.501724
136.874104,36.501414
136.873854,36.501245
136.873729,36.501121
136.873618,36.500914
136.873584,36.500834
136.873433,36.500507
136.873391,36.500439
136.873275,36.50046
136.873152,36.500493
136.872859,36.500568
136.872212,36.500732
136.872136,36.500565
136.872073,36.50042
136.871992,36.500275
136.871971,36.500159
136.871908,36.500092
136.871841,36.50005
136.871768,36.500038
136.87169,36.500054
136.871635,36.500116
136.871623,36.500159
136.871627,36.500207
136.871645,36.500245
136.871703,36.500282
136.871756,36.500297
136.871844,36.500301
136.871992,36.500275
136.872073,36.50042
136.872136,36.500565
136.872212,36.500732
136.872859,36.500568
136.873152,36.500493
136.873275,36.50046
136.873386,36.50044
136.873433,36.500507
136.873584,36.500834
136.873618,36.500914
136.873729,36.501121
136.873854,36.501245
136.874104,36.501414
136.874627,36.501724
136.874649,36.50177
136.874833,36.501979
136.874901,36.502089
136.87497,36.502245
136.875163,36.502976
136.875244,36.50316
136.875336,36.503271
136.875452,36.503405
136.875863,36.503838
136.876505,36.50451
136.87708,36.505121
136.877719,36.505798
136.87845,36.506532
136.878919,36.507006
136.879289,36.507403
136.879835,36.508021
136.87995,36.50818
136.880205,36.508791
136.880428,36.509302
136.881417,36.509121
136.881771,36.509031
136.882194,36.508895
136.882775,36.508665
136.884178,36.508046
136.88551,36.50745
136.885964,36.507248
136.886723,36.506906
136.887574,36.506522
136.888131,36.506267
136.888166,36.506262
136.888191,36.506258
136.888236,36.506263
136.888317,36.506318
136.888426,36.50639
136.888812,36.506604
136.889214,36.506893
136.889261,36.506914
136.889293,36.506948
