id,ns1:name,maxLines,ns1:description,ns1:color,ns1:href,x,y,xunits,yunits,ns1:coordinates
31,スノーバレー,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>4101</td></tr><tr><th>バス停名</th><td>スノーバレー</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>利賀区域</td></tr><tr><th>路線名</th><td>百瀬線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,137.034635,36.414269,0
32,西勝寺,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>4005</td></tr><tr><th>バス停名</th><td>西勝寺</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>利賀区域</td></tr><tr><th>路線名</th><td>利賀線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,137.003987,36.420671,0
33,上梨,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2203</td></tr><tr><th>バス停名</th><td>上梨</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>田向線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.931121,36.410734,0
34,田向,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2204</td></tr><tr><th>バス停名</th><td>田向</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>田向線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.931925,36.408704,0
35,下出,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2004</td></tr><tr><th>バス停名</th><td>下出</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線,下梨井波線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.971061,36.439712,0
36,篭渡,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2003</td></tr><tr><th>バス停名</th><td>篭渡</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線,下梨井波線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.960725,36.434481,0
37,下梨,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2001</td></tr><tr><th>バス停名</th><td>下梨</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線,小来栖線,田向線,成出城端線,下梨井波線,利賀下梨線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.948931,36.432942,0
38,大島,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2002</td></tr><tr><th>バス停名</th><td>大島</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線,下梨井波線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.950566,36.430242,0
39,小来栖,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2106</td></tr><tr><th>バス停名</th><td>小来栖</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>小来栖線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.943577,36.439592,0
40,来栖,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2105</td></tr><tr><th>バス停名</th><td>来栖</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>小来栖線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.941102,36.432137,0
41,相倉口,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2104</td></tr><tr><th>バス停名</th><td>相倉口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>小来栖線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.939093,36.430698,0
42,漆原,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2202</td></tr><tr><th>バス停名</th><td>漆原</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>田向線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.94216,36.429177,0
43,中畑,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2102</td></tr><tr><th>バス停名</th><td>中畑</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>小来栖線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.940208,36.42879,0
44,見座,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2103</td></tr><tr><th>バス停名</th><td>見座</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>小来栖線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.938901,36.427162,0
45,ゆー楽,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2011</td></tr><tr><th>バス停名</th><td>ゆー楽</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.976749,36.455236,0
46,寿川,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2007</td></tr><tr><th>バス停名</th><td>寿川</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.974718,36.450097,0
47,入谷口,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2006</td></tr><tr><th>バス停名</th><td>入谷口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線,下梨井波線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.973496,36.44576,0
48,入谷,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2008</td></tr><tr><th>バス停名</th><td>入谷</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.977529,36.444624,0
49,高草嶺,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2009</td></tr><tr><th>バス停名</th><td>高草嶺</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.976115,36.441229,0
50,大渡橋,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2012</td></tr><tr><th>バス停名</th><td>大渡橋</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線,下梨井波線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.967866,36.457344,0
51,大崩島,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>2010</td></tr><tr><th>バス停名</th><td>大崩島</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>平区域</td></tr><tr><th>路線名</th><td>祖山線,下梨井波線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.972529,36.455987,0
